X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
2.077442,-1.02388E-05,27.00675,0,27.00675,0,27.00675,0,2.077442,9.903106E-06,27.00675,0,27.00675,0,27.00675,0
2.077961,-1.09102E-05,27.0135,0,27.0135,0,27.0135,0,2.077961,1.19173E-05,27.0135,0,27.0135,0,27.0135,0
2.078481,-1.275654E-05,27.02025,0,27.02025,0,27.02025,0,2.078481,1.12459E-05,27.02025,0,27.02025,0,27.02025,0
2.079,-1.426719E-05,27.027,0,27.027,0,27.027,0,2.079,1.05745E-05,27.027,0,27.027,0,27.027,0
2.079519,-1.393149E-05,27.03375,0,27.03375,0,27.03375,0,2.079519,1.05745E-05,27.03375,0,27.03375,0,27.03375,0
2.080039,-1.19173E-05,27.0405,0,27.0405,0,27.0405,0,2.080039,9.063859E-06,27.0405,0,27.0405,0,27.0405,0
2.080558,-1.02388E-05,27.04725,0,27.04725,0,27.04725,0,2.080558,9.567407E-06,27.04725,0,27.04725,0,27.04725,0
2.081077,-9.735257E-06,27.054,0,27.054,0,27.054,0,2.081077,1.326009E-05,27.054,0,27.054,0,27.054,0
2.081596,-1.208515E-05,27.06075,0,27.06075,0,27.06075,0,2.081596,1.409934E-05,27.06075,0,27.06075,0,27.06075,0
2.082115,-1.258869E-05,27.0675,0,27.0675,0,27.0675,0,2.082115,1.258869E-05,27.0675,0,27.0675,0,27.0675,0
2.082635,-1.225299E-05,27.07425,0,27.07425,0,27.07425,0,2.082635,1.05745E-05,27.07425,0,27.07425,0,27.07425,0
2.083154,-1.12459E-05,27.081,0,27.081,0,27.081,0,2.083154,9.063859E-06,27.081,0,27.081,0,27.081,0
2.083673,-1.02388E-05,27.08775,0,27.08775,0,27.08775,0,2.083673,8.560311E-06,27.08775,0,27.08775,0,27.08775,0
2.084192,-8.560311E-06,27.0945,0,27.0945,0,27.0945,0,2.084192,7.721065E-06,27.0945,0,27.0945,0,27.0945,0
2.084712,-1.02388E-05,27.10125,0,27.10125,0,27.10125,0,2.084712,6.881819E-06,27.10125,0,27.10125,0,27.10125,0
2.085231,-1.107805E-05,27.108,0,27.108,0,27.108,0,2.085231,7.553216E-06,27.108,0,27.108,0,27.108,0
2.08575,-1.05745E-05,27.11475,0,27.11475,0,27.11475,0,2.08575,7.217517E-06,27.11475,0,27.11475,0,27.11475,0
2.086269,-1.02388E-05,27.1215,0,27.1215,0,27.1215,0,2.086269,5.706875E-06,27.1215,0,27.1215,0,27.1215,0
2.086788,-1.107805E-05,27.12825,0,27.12825,0,27.12825,0,2.086788,6.378271E-06,27.12825,0,27.12825,0,27.12825,0
2.087308,-1.174945E-05,27.135,0,27.135,0,27.135,0,2.087308,8.89601E-06,27.135,0,27.135,0,27.135,0
2.087827,-1.258869E-05,27.14175,0,27.14175,0,27.14175,0,2.087827,7.888914E-06,27.14175,0,27.14175,0,27.14175,0
2.088346,-1.376364E-05,27.1485,0,27.1485,0,27.1485,0,2.088346,7.217517E-06,27.1485,0,27.1485,0,27.1485,0
2.088866,-1.359579E-05,27.15525,0,27.15525,0,27.15525,0,2.088866,6.54612E-06,27.15525,0,27.15525,0,27.15525,0
2.089385,-1.15816E-05,27.162,0,27.162,0,27.162,0,2.089385,5.539025E-06,27.162,0,27.162,0,27.162,0
2.089904,-1.02388E-05,27.16875,0,27.16875,0,27.16875,0,2.089904,6.881819E-06,27.16875,0,27.16875,0,27.16875,0
2.090423,-1.258869E-05,27.1755,0,27.1755,0,27.1755,0,2.090423,8.89601E-06,27.1755,0,27.1755,0,27.1755,0
2.090942,-1.460288E-05,27.18225,0,27.18225,0,27.18225,0,2.090942,9.231708E-06,27.18225,0,27.18225,0,27.18225,0
2.091462,-1.426719E-05,27.189,0,27.189,0,27.189,0,2.091462,1.02388E-05,27.189,0,27.189,0,27.189,0
2.091981,-1.19173E-05,27.19575,0,27.19575,0,27.19575,0,2.091981,1.15816E-05,27.19575,0,27.19575,0,27.19575,0
2.0925,-9.735257E-06,27.2025,0,27.2025,0,27.2025,0,2.0925,1.12459E-05,27.2025,0,27.2025,0,27.2025,0
2.093019,-8.89601E-06,27.20925,0,27.20925,0,27.20925,0,2.093019,9.231708E-06,27.20925,0,27.20925,0,27.20925,0
2.093539,-1.02388E-05,27.216,0,27.216,0,27.216,0,2.093539,8.560311E-06,27.216,0,27.216,0,27.216,0
2.094058,-1.12459E-05,27.22275,0,27.22275,0,27.22275,0,2.094058,8.560311E-06,27.22275,0,27.22275,0,27.22275,0
2.094577,-1.12459E-05,27.2295,0,27.2295,0,27.2295,0,2.094577,1.007095E-05,27.2295,0,27.2295,0,27.2295,0
2.095096,-1.174945E-05,27.23625,0,27.23625,0,27.23625,0,2.095096,1.275654E-05,27.23625,0,27.23625,0,27.23625,0
2.095615,-1.225299E-05,27.243,0,27.243,0,27.243,0,2.095615,1.326009E-05,27.243,0,27.243,0,27.243,0
2.096135,-1.292439E-05,27.24975,0,27.24975,0,27.24975,0,2.096135,1.12459E-05,27.24975,0,27.24975,0,27.24975,0
2.096654,-1.225299E-05,27.2565,0,27.2565,0,27.2565,0,2.096654,1.02388E-05,27.2565,0,27.2565,0,27.2565,0
2.097173,-1.09102E-05,27.26325,0,27.26325,0,27.26325,0,2.097173,9.231708E-06,27.26325,0,27.26325,0,27.26325,0
2.097692,-1.05745E-05,27.27,0,27.27,0,27.27,0,2.097692,9.567407E-06,27.27,0,27.27,0,27.27,0
2.098212,-1.05745E-05,27.27675,0,27.27675,0,27.27675,0,2.098212,9.399557E-06,27.27675,0,27.27675,0,27.27675,0
2.098731,-1.12459E-05,27.2835,0,27.2835,0,27.2835,0,2.098731,9.735257E-06,27.2835,0,27.2835,0,27.2835,0
2.09925,-1.225299E-05,27.29025,0,27.29025,0,27.29025,0,2.09925,9.231708E-06,27.29025,0,27.29025,0,27.29025,0
2.099769,-1.376364E-05,27.297,0,27.297,0,27.297,0,2.099769,8.224613E-06,27.297,0,27.297,0,27.297,0
2.100288,-1.376364E-05,27.30375,0,27.30375,0,27.30375,0,2.100288,8.224613E-06,27.30375,0,27.30375,0,27.30375,0
2.100808,-1.292439E-05,27.3105,0,27.3105,0,27.3105,0,2.100808,8.728161E-06,27.3105,0,27.3105,0,27.3105,0
2.101327,-1.258869E-05,27.31725,0,27.31725,0,27.31725,0,2.101327,7.553216E-06,27.31725,0,27.31725,0,27.31725,0
2.101846,-1.275654E-05,27.324,0,27.324,0,27.324,0,2.101846,8.560311E-06,27.324,0,27.324,0,27.324,0
2.102365,-1.326009E-05,27.33075,0,27.33075,0,27.33075,0,2.102365,1.107805E-05,27.33075,0,27.33075,0,27.33075,0
2.102885,-1.376364E-05,27.3375,0,27.3375,0,27.3375,0,2.102885,1.19173E-05,27.3375,0,27.3375,0,27.3375,0
2.103404,-1.359579E-05,27.34425,0,27.34425,0,27.34425,0,2.103404,9.735257E-06,27.34425,0,27.34425,0,27.34425,0
2.103923,-1.292439E-05,27.351,0,27.351,0,27.351,0,2.103923,7.888914E-06,27.351,0,27.351,0,27.351,0
2.104442,-1.275654E-05,27.35775,0,27.35775,0,27.35775,0,2.104442,6.042573E-06,27.35775,0,27.35775,0,27.35775,0
2.104962,-1.225299E-05,27.3645,0,27.3645,0,27.3645,0,2.104962,4.867628E-06,27.3645,0,27.3645,0,27.3645,0
2.105481,-1.225299E-05,27.37125,0,27.37125,0,27.37125,0,2.105481,5.874724E-06,27.37125,0,27.37125,0,27.37125,0
2.106,-1.19173E-05,27.378,0,27.378,0,27.378,0,2.106,7.888914E-06,27.378,0,27.378,0,27.378,0
2.106519,-1.174945E-05,27.38475,0,27.38475,0,27.38475,0,2.106519,7.217517E-06,27.38475,0,27.38475,0,27.38475,0
2.107038,-1.258869E-05,27.3915,0,27.3915,0,27.3915,0,2.107038,6.54612E-06,27.3915,0,27.3915,0,27.3915,0
2.107558,-1.19173E-05,27.39825,0,27.39825,0,27.39825,0,2.107558,7.721065E-06,27.39825,0,27.39825,0,27.39825,0
2.108077,-9.903106E-06,27.405,0,27.405,0,27.405,0,2.108077,6.54612E-06,27.405,0,27.405,0,27.405,0
2.108596,-8.560311E-06,27.41175,0,27.41175,0,27.41175,0,2.108596,5.035477E-06,27.41175,0,27.41175,0,27.41175,0
2.109115,-8.224613E-06,27.4185,0,27.4185,0,27.4185,0,2.109115,6.210422E-06,27.4185,0,27.4185,0,27.4185,0
2.109635,-9.567407E-06,27.42525,0,27.42525,0,27.42525,0,2.109635,8.89601E-06,27.42525,0,27.42525,0,27.42525,0
2.110154,-1.074235E-05,27.432,0,27.432,0,27.432,0,2.110154,1.02388E-05,27.432,0,27.432,0,27.432,0
2.110673,-1.15816E-05,27.43875,0,27.43875,0,27.43875,0,2.110673,1.02388E-05,27.43875,0,27.43875,0,27.43875,0
2.111192,-1.12459E-05,27.4455,0,27.4455,0,27.4455,0,2.111192,8.224613E-06,27.4455,0,27.4455,0,27.4455,0
2.111712,-1.107805E-05,27.45225,0,27.45225,0,27.45225,0,2.111712,5.874724E-06,27.45225,0,27.45225,0,27.45225,0
2.112231,-1.15816E-05,27.459,0,27.459,0,27.459,0,2.112231,6.54612E-06,27.459,0,27.459,0,27.459,0
2.11275,-1.174945E-05,27.46575,0,27.46575,0,27.46575,0,2.11275,9.903106E-06,27.46575,0,27.46575,0,27.46575,0
2.113269,-9.567407E-06,27.4725,0,27.4725,0,27.4725,0,2.113269,1.225299E-05,27.4725,0,27.4725,0,27.4725,0
2.113789,-9.231708E-06,27.47925,0,27.47925,0,27.47925,0,2.113789,9.567407E-06,27.47925,0,27.47925,0,27.47925,0
2.114308,-9.903106E-06,27.486,0,27.486,0,27.486,0,2.114308,5.874724E-06,27.486,0,27.486,0,27.486,0
2.114827,-1.225299E-05,27.49275,0,27.49275,0,27.49275,0,2.114827,5.874724E-06,27.49275,0,27.49275,0,27.49275,0
2.115346,-1.326009E-05,27.4995,0,27.4995,0,27.4995,0,2.115346,8.89601E-06,27.4995,0,27.4995,0,27.4995,0
2.115865,-1.309224E-05,27.50625,0,27.50625,0,27.50625,0,2.115865,1.09102E-05,27.50625,0,27.50625,0,27.50625,0
2.116385,-1.359579E-05,27.513,0,27.513,0,27.513,0,2.116385,1.05745E-05,27.513,0,27.513,0,27.513,0
2.116904,-1.426719E-05,27.51975,0,27.51975,0,27.51975,0,2.116904,1.040665E-05,27.51975,0,27.51975,0,27.51975,0
2.117423,-1.376364E-05,27.5265,0,27.5265,0,27.5265,0,2.117423,9.231708E-06,27.5265,0,27.5265,0,27.5265,0
2.117942,-1.309224E-05,27.53325,0,27.53325,0,27.53325,0,2.117942,6.54612E-06,27.53325,0,27.53325,0,27.53325,0
2.118462,-1.292439E-05,27.54,0,27.54,0,27.54,0,2.118462,5.874724E-06,27.54,0,27.54,0,27.54,0
2.118981,-1.242084E-05,27.54675,0,27.54675,0,27.54675,0,2.118981,9.063859E-06,27.54675,0,27.54675,0,27.54675,0
2.1195,-1.292439E-05,27.5535,0,27.5535,0,27.5535,0,2.1195,1.05745E-05,27.5535,0,27.5535,0,27.5535,0
2.120019,-1.359579E-05,27.56025,0,27.56025,0,27.56025,0,2.120019,8.224613E-06,27.56025,0,27.56025,0,27.56025,0
2.120538,-1.409934E-05,27.567,0,27.567,0,27.567,0,2.120538,6.881819E-06,27.567,0,27.567,0,27.567,0
2.121058,-1.326009E-05,27.57375,0,27.57375,0,27.57375,0,2.121058,6.042573E-06,27.57375,0,27.57375,0,27.57375,0
2.121577,-1.225299E-05,27.5805,0,27.5805,0,27.5805,0,2.121577,6.042573E-06,27.5805,0,27.5805,0,27.5805,0
2.122096,-9.903106E-06,27.58725,0,27.58725,0,27.58725,0,2.122096,7.721065E-06,27.58725,0,27.58725,0,27.58725,0
2.122615,-1.007095E-05,27.594,0,27.594,0,27.594,0,2.122615,9.903106E-06,27.594,0,27.594,0,27.594,0
2.123135,-1.19173E-05,27.60075,0,27.60075,0,27.60075,0,2.123135,9.903106E-06,27.60075,0,27.60075,0,27.60075,0
2.123654,-1.258869E-05,27.6075,0,27.6075,0,27.6075,0,2.123654,8.560311E-06,27.6075,0,27.6075,0,27.6075,0
2.124173,-1.09102E-05,27.61425,0,27.61425,0,27.61425,0,2.124173,6.54612E-06,27.61425,0,27.61425,0,27.61425,0
2.124692,-9.567407E-06,27.621,0,27.621,0,27.621,0,2.124692,5.874724E-06,27.621,0,27.621,0,27.621,0
2.125211,-1.12459E-05,27.62775,0,27.62775,0,27.62775,0,2.125211,7.888914E-06,27.62775,0,27.62775,0,27.62775,0
2.125731,-1.460288E-05,27.6345,0,27.6345,0,27.6345,0,2.125731,9.231708E-06,27.6345,0,27.6345,0,27.6345,0
2.12625,-1.611353E-05,27.64125,0,27.64125,0,27.64125,0,2.12625,1.040665E-05,27.64125,0,27.64125,0,27.64125,0
2.126769,-1.359579E-05,27.648,0,27.648,0,27.648,0,2.126769,1.19173E-05,27.648,0,27.648,0,27.648,0
2.127289,-1.05745E-05,27.65475,0,27.65475,0,27.65475,0,2.127289,9.903106E-06,27.65475,0,27.65475,0,27.65475,0
2.127808,-9.735257E-06,27.6615,0,27.6615,0,27.6615,0,2.127808,8.89601E-06,27.6615,0,27.6615,0,27.6615,0
2.128327,-9.567407E-06,27.66825,0,27.66825,0,27.66825,0,2.128327,1.15816E-05,27.66825,0,27.66825,0,27.66825,0
2.128846,-9.063859E-06,27.675,0,27.675,0,27.675,0,2.128846,1.19173E-05,27.675,0,27.675,0,27.675,0
2.129365,-8.224613E-06,27.68175,0,27.68175,0,27.68175,0,2.129365,1.02388E-05,27.68175,0,27.68175,0,27.68175,0
2.129885,-8.392462E-06,27.6885,0,27.6885,0,27.6885,0,2.129885,9.903106E-06,27.6885,0,27.6885,0,27.6885,0
2.130404,-7.721065E-06,27.69525,0,27.69525,0,27.69525,0,2.130404,9.231708E-06,27.69525,0,27.69525,0,27.69525,0
2.130923,-8.728161E-06,27.702,0,27.702,0,27.702,0,2.130923,9.567407E-06,27.702,0,27.702,0,27.702,0
2.131442,-1.05745E-05,27.70875,0,27.70875,0,27.70875,0,2.131442,9.903106E-06,27.70875,0,27.70875,0,27.70875,0
2.131962,-1.09102E-05,27.7155,0,27.7155,0,27.7155,0,2.131962,9.231708E-06,27.7155,0,27.7155,0,27.7155,0
2.132481,-1.12459E-05,27.72225,0,27.72225,0,27.72225,0,2.132481,8.89601E-06,27.72225,0,27.72225,0,27.72225,0
2.133,-1.09102E-05,27.729,0,27.729,0,27.729,0,2.133,8.89601E-06,27.729,0,27.729,0,27.729,0
2.133519,-1.09102E-05,27.73575,0,27.73575,0,27.73575,0,2.133519,9.231708E-06,27.73575,0,27.73575,0,27.73575,0
2.134038,-1.15816E-05,27.7425,0,27.7425,0,27.7425,0,2.134038,8.89601E-06,27.7425,0,27.7425,0,27.7425,0
2.134558,-1.225299E-05,27.74925,0,27.74925,0,27.74925,0,2.134558,8.560311E-06,27.74925,0,27.74925,0,27.74925,0
2.135077,-1.15816E-05,27.756,0,27.756,0,27.756,0,2.135077,7.721065E-06,27.756,0,27.756,0,27.756,0
2.135596,-1.05745E-05,27.76275,0,27.76275,0,27.76275,0,2.135596,7.217517E-06,27.76275,0,27.76275,0,27.76275,0
2.136115,-1.09102E-05,27.7695,0,27.7695,0,27.7695,0,2.136115,8.392462E-06,27.7695,0,27.7695,0,27.7695,0
2.136635,-1.225299E-05,27.77625,0,27.77625,0,27.77625,0,2.136635,8.392462E-06,27.77625,0,27.77625,0,27.77625,0
2.137154,-1.409934E-05,27.783,0,27.783,0,27.783,0,2.137154,8.89601E-06,27.783,0,27.783,0,27.783,0
2.137673,-1.477073E-05,27.78975,0,27.78975,0,27.78975,0,2.137673,9.903106E-06,27.78975,0,27.78975,0,27.78975,0
2.138192,-1.409934E-05,27.7965,0,27.7965,0,27.7965,0,2.138192,1.05745E-05,27.7965,0,27.7965,0,27.7965,0
2.138711,-1.326009E-05,27.80325,0,27.80325,0,27.80325,0,2.138711,9.903106E-06,27.80325,0,27.80325,0,27.80325,0
2.139231,-1.275654E-05,27.81,0,27.81,0,27.81,0,2.139231,1.05745E-05,27.81,0,27.81,0,27.81,0
2.13975,-1.292439E-05,27.81675,0,27.81675,0,27.81675,0,2.13975,1.12459E-05,27.81675,0,27.81675,0,27.81675,0
2.140269,-1.409934E-05,27.8235,0,27.8235,0,27.8235,0,2.140269,7.888914E-06,27.8235,0,27.8235,0,27.8235,0
2.140789,-1.376364E-05,27.83025,0,27.83025,0,27.83025,0,2.140789,5.203327E-06,27.83025,0,27.83025,0,27.83025,0
2.141308,-1.225299E-05,27.837,0,27.837,0,27.837,0,2.141308,7.217517E-06,27.837,0,27.837,0,27.837,0
2.141827,-1.208515E-05,27.84375,0,27.84375,0,27.84375,0,2.141827,8.560311E-06,27.84375,0,27.84375,0,27.84375,0
2.142346,-1.359579E-05,27.8505,0,27.8505,0,27.8505,0,2.142346,7.888914E-06,27.8505,0,27.8505,0,27.8505,0
2.142865,-1.258869E-05,27.85725,0,27.85725,0,27.85725,0,2.142865,6.54612E-06,27.85725,0,27.85725,0,27.85725,0
2.143385,-1.040665E-05,27.864,0,27.864,0,27.864,0,2.143385,5.874724E-06,27.864,0,27.864,0,27.864,0
2.143904,-1.05745E-05,27.87075,0,27.87075,0,27.87075,0,2.143904,6.210422E-06,27.87075,0,27.87075,0,27.87075,0
2.144423,-1.19173E-05,27.8775,0,27.8775,0,27.8775,0,2.144423,6.54612E-06,27.8775,0,27.8775,0,27.8775,0
2.144942,-1.309224E-05,27.88425,0,27.88425,0,27.88425,0,2.144942,6.881819E-06,27.88425,0,27.88425,0,27.88425,0
2.145462,-1.225299E-05,27.891,0,27.891,0,27.891,0,2.145462,8.560311E-06,27.891,0,27.891,0,27.891,0
2.145981,-1.174945E-05,27.89775,0,27.89775,0,27.89775,0,2.145981,1.09102E-05,27.89775,0,27.89775,0,27.89775,0
2.1465,-1.326009E-05,27.9045,0,27.9045,0,27.9045,0,2.1465,1.225299E-05,27.9045,0,27.9045,0,27.9045,0
2.147019,-1.493858E-05,27.91125,0,27.91125,0,27.91125,0,2.147019,1.242084E-05,27.91125,0,27.91125,0,27.91125,0
2.147538,-1.359579E-05,27.918,0,27.918,0,27.918,0,2.147538,1.19173E-05,27.918,0,27.918,0,27.918,0
2.148058,-1.225299E-05,27.92475,0,27.92475,0,27.92475,0,2.148058,1.05745E-05,27.92475,0,27.92475,0,27.92475,0
2.148577,-1.292439E-05,27.9315,0,27.9315,0,27.9315,0,2.148577,9.567407E-06,27.9315,0,27.9315,0,27.9315,0
2.149096,-1.174945E-05,27.93825,0,27.93825,0,27.93825,0,2.149096,9.231708E-06,27.93825,0,27.93825,0,27.93825,0
2.149616,-1.040665E-05,27.945,0,27.945,0,27.945,0,2.149616,1.02388E-05,27.945,0,27.945,0,27.945,0
2.150135,-1.074235E-05,27.95175,0,27.95175,0,27.95175,0,2.150135,1.02388E-05,27.95175,0,27.95175,0,27.95175,0
2.150654,-1.225299E-05,27.9585,0,27.9585,0,27.9585,0,2.150654,9.735257E-06,27.9585,0,27.9585,0,27.9585,0
2.151173,-1.258869E-05,27.96525,0,27.96525,0,27.96525,0,2.151173,9.567407E-06,27.96525,0,27.96525,0,27.96525,0
2.151692,-1.107805E-05,27.972,0,27.972,0,27.972,0,2.151692,8.89601E-06,27.972,0,27.972,0,27.972,0
2.152212,-1.09102E-05,27.97875,0,27.97875,0,27.97875,0,2.152212,8.560311E-06,27.97875,0,27.97875,0,27.97875,0
2.152731,-1.040665E-05,27.9855,0,27.9855,0,27.9855,0,2.152731,8.560311E-06,27.9855,0,27.9855,0,27.9855,0
2.15325,-1.12459E-05,27.99225,0,27.99225,0,27.99225,0,2.15325,8.392462E-06,27.99225,0,27.99225,0,27.99225,0
2.153769,-1.15816E-05,27.999,0,27.999,0,27.999,0,2.153769,7.553216E-06,27.999,0,27.999,0,27.999,0
2.154289,-1.02388E-05,28.00575,0,28.00575,0,28.00575,0,2.154289,6.54612E-06,28.00575,0,28.00575,0,28.00575,0
2.154808,-9.903106E-06,28.0125,0,28.0125,0,28.0125,0,2.154808,6.54612E-06,28.0125,0,28.0125,0,28.0125,0
2.155327,-1.09102E-05,28.01925,0,28.01925,0,28.01925,0,2.155327,6.54612E-06,28.01925,0,28.01925,0,28.01925,0
2.155846,-1.19173E-05,28.026,0,28.026,0,28.026,0,2.155846,5.203327E-06,28.026,0,28.026,0,28.026,0
2.156365,-1.242084E-05,28.03275,0,28.03275,0,28.03275,0,2.156365,5.035477E-06,28.03275,0,28.03275,0,28.03275,0
2.156885,-1.208515E-05,28.0395,0,28.0395,0,28.0395,0,2.156885,5.203327E-06,28.0395,0,28.0395,0,28.0395,0
2.157404,-1.09102E-05,28.04625,0,28.04625,0,28.04625,0,2.157404,6.210422E-06,28.04625,0,28.04625,0,28.04625,0
2.157923,-1.09102E-05,28.053,0,28.053,0,28.053,0,2.157923,7.553216E-06,28.053,0,28.053,0,28.053,0
2.158442,-1.09102E-05,28.05975,0,28.05975,0,28.05975,0,2.158442,8.89601E-06,28.05975,0,28.05975,0,28.05975,0
2.158962,-1.040665E-05,28.0665,0,28.0665,0,28.0665,0,2.158962,1.05745E-05,28.0665,0,28.0665,0,28.0665,0
2.159481,-1.007095E-05,28.07325,0,28.07325,0,28.07325,0,2.159481,1.05745E-05,28.07325,0,28.07325,0,28.07325,0
2.16,-1.007095E-05,28.08,0,28.08,0,28.08,0,2.16,1.02388E-05,28.08,0,28.08,0,28.08,0
2.160519,-1.141375E-05,28.08675,0,28.08675,0,28.08675,0,2.160519,1.02388E-05,28.08675,0,28.08675,0,28.08675,0
2.161038,-1.258869E-05,28.0935,0,28.0935,0,28.0935,0,2.161038,9.063859E-06,28.0935,0,28.0935,0,28.0935,0
2.161558,-1.258869E-05,28.10025,0,28.10025,0,28.10025,0,2.161558,7.553216E-06,28.10025,0,28.10025,0,28.10025,0
2.162077,-1.15816E-05,28.107,0,28.107,0,28.107,0,2.162077,5.874724E-06,28.107,0,28.107,0,28.107,0
2.162596,-9.903106E-06,28.11375,0,28.11375,0,28.11375,0,2.162596,7.217517E-06,28.11375,0,28.11375,0,28.11375,0
2.163116,-8.89601E-06,28.1205,0,28.1205,0,28.1205,0,2.163116,9.735257E-06,28.1205,0,28.1205,0,28.1205,0
2.163635,-1.15816E-05,28.12725,0,28.12725,0,28.12725,0,2.163635,1.12459E-05,28.12725,0,28.12725,0,28.12725,0
2.164154,-1.359579E-05,28.134,0,28.134,0,28.134,0,2.164154,1.19173E-05,28.134,0,28.134,0,28.134,0
2.164673,-1.15816E-05,28.14075,0,28.14075,0,28.14075,0,2.164673,8.560311E-06,28.14075,0,28.14075,0,28.14075,0
2.165192,-1.141375E-05,28.1475,0,28.1475,0,28.1475,0,2.165192,5.203327E-06,28.1475,0,28.1475,0,28.1475,0
2.165712,-1.326009E-05,28.15425,0,28.15425,0,28.15425,0,2.165712,4.867628E-06,28.15425,0,28.15425,0,28.15425,0
2.166231,-1.426719E-05,28.161,0,28.161,0,28.161,0,2.166231,6.54612E-06,28.161,0,28.161,0,28.161,0
2.16675,-1.393149E-05,28.16775,0,28.16775,0,28.16775,0,2.16675,9.231708E-06,28.16775,0,28.16775,0,28.16775,0
2.167269,-1.292439E-05,28.1745,0,28.1745,0,28.1745,0,2.167269,1.107805E-05,28.1745,0,28.1745,0,28.1745,0
2.167789,-1.107805E-05,28.18125,0,28.18125,0,28.18125,0,2.167789,1.05745E-05,28.18125,0,28.18125,0,28.18125,0
2.168308,-9.903106E-06,28.188,0,28.188,0,28.188,0,2.168308,1.02388E-05,28.188,0,28.188,0,28.188,0
2.168827,-1.12459E-05,28.19475,0,28.19475,0,28.19475,0,2.168827,1.05745E-05,28.19475,0,28.19475,0,28.19475,0
2.169346,-1.376364E-05,28.2015,0,28.2015,0,28.2015,0,2.169346,1.007095E-05,28.2015,0,28.2015,0,28.2015,0
2.169865,-1.409934E-05,28.20825,0,28.20825,0,28.20825,0,2.169865,7.888914E-06,28.20825,0,28.20825,0,28.20825,0
2.170385,-1.242084E-05,28.215,0,28.215,0,28.215,0,2.170385,8.224613E-06,28.215,0,28.215,0,28.215,0
2.170904,-1.208515E-05,28.22175,0,28.22175,0,28.22175,0,2.170904,8.560311E-06,28.22175,0,28.22175,0,28.22175,0
2.171423,-1.292439E-05,28.2285,0,28.2285,0,28.2285,0,2.171423,7.888914E-06,28.2285,0,28.2285,0,28.2285,0
2.171942,-1.376364E-05,28.23525,0,28.23525,0,28.23525,0,2.171942,8.560311E-06,28.23525,0,28.23525,0,28.23525,0
2.172462,-1.393149E-05,28.242,0,28.242,0,28.242,0,2.172462,1.007095E-05,28.242,0,28.242,0,28.242,0
2.172981,-1.292439E-05,28.24875,0,28.24875,0,28.24875,0,2.172981,1.05745E-05,28.24875,0,28.24875,0,28.24875,0
2.1735,-1.258869E-05,28.2555,0,28.2555,0,28.2555,0,2.1735,1.12459E-05,28.2555,0,28.2555,0,28.2555,0
2.174019,-1.326009E-05,28.26225,0,28.26225,0,28.26225,0,2.174019,1.225299E-05,28.26225,0,28.26225,0,28.26225,0
2.174538,-1.208515E-05,28.269,0,28.269,0,28.269,0,2.174538,1.326009E-05,28.269,0,28.269,0,28.269,0
2.175058,-1.09102E-05,28.27575,0,28.27575,0,28.27575,0,2.175058,1.393149E-05,28.27575,0,28.27575,0,28.27575,0
2.175577,-1.09102E-05,28.2825,0,28.2825,0,28.2825,0,2.175577,1.12459E-05,28.2825,0,28.2825,0,28.2825,0
2.176096,-1.15816E-05,28.28925,0,28.28925,0,28.28925,0,2.176096,8.392462E-06,28.28925,0,28.28925,0,28.28925,0
2.176615,-1.141375E-05,28.296,0,28.296,0,28.296,0,2.176615,8.89601E-06,28.296,0,28.296,0,28.296,0
2.177135,-1.05745E-05,28.30275,0,28.30275,0,28.30275,0,2.177135,9.567407E-06,28.30275,0,28.30275,0,28.30275,0
2.177654,-1.141375E-05,28.3095,0,28.3095,0,28.3095,0,2.177654,8.560311E-06,28.3095,0,28.3095,0,28.3095,0
2.178173,-1.225299E-05,28.31625,0,28.31625,0,28.31625,0,2.178173,8.224613E-06,28.31625,0,28.31625,0,28.31625,0
2.178692,-1.12459E-05,28.323,0,28.323,0,28.323,0,2.178692,8.560311E-06,28.323,0,28.323,0,28.323,0
2.179212,-1.05745E-05,28.32975,0,28.32975,0,28.32975,0,2.179212,7.721065E-06,28.32975,0,28.32975,0,28.32975,0
2.179731,-1.02388E-05,28.3365,0,28.3365,0,28.3365,0,2.179731,6.378271E-06,28.3365,0,28.3365,0,28.3365,0
2.18025,-1.09102E-05,28.34325,0,28.34325,0,28.34325,0,2.18025,7.217517E-06,28.34325,0,28.34325,0,28.34325,0
2.180769,-1.05745E-05,28.35,0,28.35,0,28.35,0,2.180769,9.063859E-06,28.35,0,28.35,0,28.35,0
2.181288,-1.02388E-05,28.35675,0,28.35675,0,28.35675,0,2.181288,7.385367E-06,28.35675,0,28.35675,0,28.35675,0
2.181808,-1.040665E-05,28.3635,0,28.3635,0,28.3635,0,2.181808,5.203327E-06,28.3635,0,28.3635,0,28.3635,0
2.182327,-1.09102E-05,28.37025,0,28.37025,0,28.37025,0,2.182327,5.539025E-06,28.37025,0,28.37025,0,28.37025,0
